cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,tipo_proceso_extraido,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_homologada,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,etapa_proceso_fuente,contexto_accion_penal,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,CONCURSALES CON CUR SAL ES,CONCURSALES,detalle,13,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,confirmatorio,0,3,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / CONFIRMATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,CONCURSALES CON CUR SAL ES,CONCURSALES,detalle,13,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,totalmente,0,4,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / TOTALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,CONCURSALES CON CUR SAL ES,CONCURSALES,detalle,13,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,parcialmente,0,5,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / PARCIALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,CONCURSALES CON CUR SAL ES,CONCURSALES,detalle,13,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,anulatorio,0,6,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / ANULATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,CONCURSALES CON CUR SAL ES,CONCURSALES,detalle,13,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,repositorio,0,7,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REPOSITORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,CONCURSALES CON CUR SAL ES,CONCURSALES,detalle,13,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,total_devueltas,0,8,TOTAL DEVUELTAS
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,CONCURSALES CON CUR SAL ES,CONCURSALES,detalle,13,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,pendientes,0,9,PENDIENTES
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,recursos_apelacion_efecto_devolutivo_nuevos,0,1,RECURSOS DE / APELACIÓN EN EFECTO / DEVOLUTIVO NUEVOS / INTERPUESTOS AL / JUZGADO
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,inadmisible,0,2,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / INADMISIBLE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,confirmatorio,0,3,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / CONFIRMATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,totalmente,0,4,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / TOTALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,parcialmente,0,5,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / PARCIALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,anulatorio,0,6,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / ANULATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,repositorio,0,7,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REPOSITORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,total_devueltas,0,8,TOTAL DEVUELTAS
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,"APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO","APERTURA, COMPROBACIÓN Y PUBLICACIÓN DE TESTAMENTO",detalle,14,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,pendientes,0,9,PENDIENTES
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,recursos_apelacion_efecto_devolutivo_nuevos,0,1,RECURSOS DE / APELACIÓN EN EFECTO / DEVOLUTIVO NUEVOS / INTERPUESTOS AL / JUZGADO
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,inadmisible,0,2,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / INADMISIBLE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,confirmatorio,0,3,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / CONFIRMATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,totalmente,0,4,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / TOTALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,parcialmente,0,5,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / PARCIALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,anulatorio,0,6,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / ANULATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,repositorio,0,7,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REPOSITORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,total_devueltas,0,8,TOTAL DEVUELTAS
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,ACEPTACIÓN DE HERENCIA CON BENEFICIO DE INVENTARIO,detalle,15,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,pendientes,0,9,PENDIENTES
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,recursos_apelacion_efecto_devolutivo_nuevos,0,1,RECURSOS DE / APELACIÓN EN EFECTO / DEVOLUTIVO NUEVOS / INTERPUESTOS AL / JUZGADO
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,inadmisible,0,2,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / INADMISIBLE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,confirmatorio,0,3,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / CONFIRMATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,totalmente,0,4,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / TOTALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,parcialmente,0,5,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / PARCIALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,anulatorio,0,6,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / ANULATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,repositorio,0,7,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REPOSITORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,total_devueltas,0,8,TOTAL DEVUELTAS
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,RENUNCIA DE HERENCIA,RENUNCIA DE HERENCIA,detalle,16,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,pendientes,0,9,PENDIENTES
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,recursos_apelacion_efecto_devolutivo_nuevos,0,1,RECURSOS DE / APELACIÓN EN EFECTO / DEVOLUTIVO NUEVOS / INTERPUESTOS AL / JUZGADO
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,inadmisible,0,2,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / INADMISIBLE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,confirmatorio,0,3,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / CONFIRMATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,totalmente,0,4,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / TOTALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,parcialmente,0,5,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REVOCADAS / PARCIALMENTE"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,anulatorio,0,6,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / ANULATORIO"
6.1.1.4,435,33006401ca,apelacion,provincia,Juzgados Públicos en Materia Civil y Comercial de Provincias,SANTA CRUZ,36,tipo_proceso,SUCESIÓN DE ESTADO,SUCESIÓN DE ESTADO,detalle,17,9,PÚBLICO CIVIL Y COMERCIAL,,PÚBLICO CIVIL Y COMERCIAL,Público Civil y Comercial,Juzgados Públicos en Materia Civil y Comercial de Provincias,,SANTA CRUZ,Santa Cruz,False,no_aplica,no_aplica,2023,False,repositorio,0,7,"RECURSOS DE APELACIÓN EN EFECTO DEVOLUTIVO DEVUELTOS AL JUZGADO, SEGÚN LA FORMA DE RESOLUCIÓN / REPOSITORIO"
