cuadro_origen,pagina_pdf,firma,familia,ambito,titulo_pagina,entidad,num_juzgados_pagina,unidad_fila,grupo_proceso,tipo_proceso,tipo_fila_derivado,orden_fila,n_columnas,materia_seccion,tipo_accion_penal,materia_norm,materia_cruda,ciudad,distrito,departamento_derivado,es_total_nacional,grupo_proceso_norm,gestion,revisado_manual,columna,valor,orden_columna,rotulo_columna_pdf
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",BENI,6,tipo_proceso,,TOTAL BENI,total,10,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,BENI,,False,,2023,False,total_total,124,10,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",BENI,6,tipo_proceso,,TOTAL BENI,total,10,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,BENI,,False,,2023,False,sentencias_ejecutoriadas,60,11,SENTENCIAS / EJECUTORIADAS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,distritos_tipo_proceso_movimiento_registrado,0,1,"Distritos y Tipo de proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados_varios_delito,0,2,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: UN / DEMANDADOS / VARIOS DELITO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados,0,3,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados_varios,0,4,SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,total,0,5,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,condenatoria,0,6,SENTENCIA / CONDENATORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,absolutoria,0,7,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA / ABSOLUTORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,sentencia_mixta,0,8,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA MIXTA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,sentencia_procedimiento_abreviado,0,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,11,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,total_total,0,10,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,distritos_tipo_proceso_movimiento_registrado,0,1,"Distritos y Tipo de proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,demandados_varios_delito,0,2,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: UN / DEMANDADOS / VARIOS DELITO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,demandados,0,3,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,demandados_varios,0,4,SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,total,0,5,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,condenatoria,0,6,SENTENCIA / CONDENATORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,absolutoria,0,7,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA / ABSOLUTORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,sentencia_mixta,0,8,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA MIXTA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,sentencia_procedimiento_abreviado,0,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,PENAL COMUN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE PENAL COMUN,detalle,12,11,SENTENCIA PENAL,PENAL,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,PENAL COMÚN,2023,False,total_total,0,10,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,distritos_tipo_proceso_movimiento_registrado,0,1,"Distritos y Tipo de proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados_varios_delito,0,2,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: UN / DEMANDADOS / VARIOS DELITO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados,0,3,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados_varios,0,4,SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,total,0,5,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,condenatoria,0,6,SENTENCIA / CONDENATORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,absolutoria,0,7,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA / ABSOLUTORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,sentencia_mixta,0,8,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA MIXTA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,sentencia_procedimiento_abreviado,0,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PRIVADA,detalle,13,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,total_total,0,10,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,distritos_tipo_proceso_movimiento_registrado,0,1,"Distritos y Tipo de proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados_varios_delito,0,2,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: UN / DEMANDADOS / VARIOS DELITO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados,0,3,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,demandados_varios,0,4,SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,total,0,5,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,condenatoria,0,6,SENTENCIA / CONDENATORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,absolutoria,0,7,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA / ABSOLUTORIA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,sentencia_mixta,0,8,TIPOS DE SENTENCIA POR PROCEDIMIENTO COMÚN / SENTENCIA MIXTA
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,sentencia_procedimiento_abreviado,0,9,SENTENCIA POR / PROCEDIMIENTO / ABREVIADO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,,ACCIÓN PENAL PÙBLICA,detalle,14,11,SENTENCIA PENAL,,SENTENCIA PENAL,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,,2023,False,total_total,0,10,TOTAL
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,ANTICORRUPCIÒN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE ANTICORRUPCIÒN,detalle,15,11,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,ANTICORRUPCIÓN,2023,False,distritos_tipo_proceso_movimiento_registrado,0,1,"Distritos y Tipo de proceso / Movimiento Registrado / SENTENCIAS: UN / DEMANDADO, UN / DELITO"
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,ANTICORRUPCIÒN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE ANTICORRUPCIÒN,detalle,15,11,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,ANTICORRUPCIÓN,2023,False,demandados_varios_delito,0,2,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: UN / DEMANDADOS / VARIOS DELITO
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,ANTICORRUPCIÒN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE ANTICORRUPCIÒN,detalle,15,11,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,ANTICORRUPCIÓN,2023,False,demandados,0,3,POR EL NUMERO DE DEMANDADO Y DELITO / SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS UN / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,ANTICORRUPCIÒN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE ANTICORRUPCIÒN,detalle,15,11,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,ANTICORRUPCIÓN,2023,False,demandados_varios,0,4,SENTENCIAS: VARIOS SENTENCIAS: VARIOS / DEMANDADOS VARIOS / DELITOS
6.3.2.2,630,8381eddba0,otros,provincia,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",PANDO,0,tipo_proceso,ANTICORRUPCIÒN,ACCIÓN PENAL PÙBLICA A INSTANCIA DE PARTE ANTICORRUPCIÒN,detalle,15,11,SENTENCIA PENAL,ANTICORRUPCIÓN,SENTENCIA ANTICORRUPCIÓN,"Juzgados de Sentencia Penal, Anticorrupción y Contra la Violencia hacia las Mujeres de Provincias",,PANDO,,False,ANTICORRUPCIÓN,2023,False,total,0,5,TOTAL
